562 NEUMA -0.0147619 0.01 0 562
563 NEUMA -0.0144444 0.01 0 563
564 NEUMA -0.014127 0.01 0 564
565 NEUMA -0.0138095 0.01 0 565
566 NEUMA -0.0134921 0.01 0 566
567 NEUMA -0.0131746 0.01 0 567
568 NEUMA -0.0128571 0.01 0 568
569 NEUMA -0.0125397 0.01 0 569
570 NEUMA -0.0122222 0.01 0 570
571 NEUMA -0.0119048 0.01 0 571
572 NEUMA -0.0115873 0.01 0 572
573 NEUMA -0.0112698 0.01 0 573
574 NEUMA -0.0109524 0.01 0 574
575 NEUMA -0.0106349 0.01 0 575
576 NEUMA -0.0103175 0.01 0 576
577 NEUMA -0.01 0.0003125 0 577
578 NEUMA -0.01 0.000625 0 578
579 NEUMA -0.01 0.0009375 0 579
580 NEUMA -0.01 0.00125 0 580
581 NEUMA -0.01 0.0015625 0 581
582 NEUMA -0.01 0.001875 0 582
583 NEUMA -0.01 0.0021875 0 583
584 NEUMA -0.01 0.0025 0 584
585 NEUMA -0.01 0.0028125 0 585
586 NEUMA -0.01 0.003125 0 586
587 NEUMA -0.01 0.0034375 0 587
588 NEUMA -0.01 0.00375 0 588
589 NEUMA -0.01 0.0040625 0 589
590 NEUMA -0.01 0.004375 0 590
591 NEUMA -0.01 0.0046875 0 591
592 NEUMA -0.01 0.005 0 592
593 NEUMA -0.01 0.0053125 0 593
594 NEUMA -0.01 0.005625 0 594
595 NEUMA -0.01 0.0059375 0 595
596 NEUMA -0.01 0.00625 0 596
597 NEUMA -0.01 0.0065625 0 597
598 NEUMA -0.01 0.006875 0 598
599 NEUMA -0.01 0.0071875 0 599
600 NEUMA -0.01 0.0075 0 600
601 NEUMA -0.01 0.0078125 0 601
602 NEUMA -0.01 0.008125 0 602
603 NEUMA -0.01 0.0084375 0 603
604 NEUMA -0.01 0.00875 0 604
605 NEUMA -0.01 0.0090625 0 605
606 NEUMA -0.01 0.009375 0 606
607 NEUMA -0.01 0.0096875 0 607
608 NEUMA -8.58943e-05 -0.00349895 0 608
609 NEUMA -0.000171737 -0.00349578 0 609
610 NEUMA -0.000257476 -0.00349052 0 610
611 NEUMA -0.00034306 -0.00348315 0 611
612 NEUMA -0.000428437 -0.00347368 0 612
613 NEUMA -0.000513557 -0.00346212 0 613
614 NEUMA -0.000598367 -0.00344847 0 614
615 NEUMA -0.000682816 -0.00343275 0 615
616 NEUMA -0.000766854 -0.00341496 0 616
617 NEUMA -0.000850431 -0.00339511 0 617
618 NEUMA -0.000933495 -0.00337322 0 618
619 NEUMA -0.001016 -0.00334929 0 619
620 NEUMA -0.00109789 -0.00332335 0 620
621 NEUMA -0.00117911 -0.0032954 0 621
622 NEUMA -0.00125963 -0.00326547 0 622
623 NEUMA -0.00133939 -0.00323358 0 623
624 NEUMA -0.00141834 -0.00319973 0 624
625 NEUMA -0.00149644 -0.00316396 0 625
626 NEUMA -0.00157364 -0.00312629 0 626
627 NEUMA -0.00164989 -0.00308672 0 627
628 NEUMA -0.00172514 -0.0030453 0 628
629 NEUMA -0.00179936 -0.00300205 0 629
630 NEUMA -0.00187249 -0.00295699 0 630
631 NEUMA -0.0019445 -0.00291014 0 631
632 NEUMA -0.00201533 -0.00286155 0 632
633 NEUMA -0.00208495 -0.00281123 0 633
